Ticker,Date/Time,Open,High,Low,Close
NIFTYMIDCAP100,6/11/2015,12690.45,12706.8,12396.15,12402.15
NIFTYMIDCAP100,6/12/2015,12389.85,12429.65,12326.7,12410.25
NIFTYMIDCAP100,6/15/2015,12447.35,12520,12413.35,12433.5
NIFTYMIDCAP100,6/16/2015,12441.65,12500.75,12348.55,12476.85
NIFTYMIDCAP100,6/17/2015,12547.3,12718.15,12522.5,12670.2
NIFTYMIDCAP100,6/18/2015,12704.8,12771.4,12704.8,12762.3
NIFTYMIDCAP100,6/19/2015,12816,12883.75,12802.6,12847
NIFTYMIDCAP100,6/22/2015,12899.6,13057.95,12882.1,13046.2
NIFTYMIDCAP100,6/23/2015,13086.65,13161.7,13030,13088.15
NIFTYMIDCAP100,6/24/2015,13116.6,13116.7,12929.3,12961.9
NIFTYMIDCAP100,6/25/2015,12942.9,13066.2,12926.35,13053.1
NIFTYMIDCAP100,6/26/2015,13029.5,13076.35,12962.1,13066.25
NIFTYMIDCAP100,6/29/2015,12794.95,12867.7,12700.45,12863.65
NIFTYMIDCAP100,6/30/2015,12867.25,13020.6,12867.25,13009.65
NIFTYMIDCAP100,7/1/2015,13049.35,13237.35,13049.35,13204.4
NIFTYMIDCAP100,7/2/2015,13263.75,13374.25,13263.75,13313.9
NIFTYMIDCAP100,7/3/2015,13344.7,13400.3,13248.45,13279.95
NIFTYMIDCAP100,7/6/2015,13109.15,13420.45,13094.55,13414.2
NIFTYMIDCAP100,7/7/2015,13467.85,13521.9,13403.4,13475.7
NIFTYMIDCAP100,7/8/2015,13371.5,13473.4,13233.35,13308.5
NIFTYMIDCAP100,7/9/2015,13346,13379.15,13244.85,13261.15
NIFTYMIDCAP100,7/10/2015,13322.8,13351.1,13221.6,13260.4
NIFTYMIDCAP100,7/13/2015,13307.35,13438.45,13297.35,13433.45
NIFTYMIDCAP100,7/14/2015,13469.25,13520,13431.1,13469.75
NIFTYMIDCAP100,7/15/2015,13503.3,13567.2,13484.55,13513.35
NIFTYMIDCAP100,7/16/2015,13554,13692.05,13554,13680.9
NIFTYMIDCAP100,7/17/2015,13733.55,13771.1,13676.25,13725.85
NIFTYMIDCAP100,7/20/2015,13769.95,13781.45,13711.9,13759.8
NIFTYMIDCAP100,7/21/2015,13783.75,13791.9,13498.25,13527.8
NIFTYMIDCAP100,7/22/2015,13525.15,13672.55,13512.95,13663.8
NIFTYMIDCAP100,7/23/2015,13714.25,13756.6,13673.6,13687
NIFTYMIDCAP100,7/24/2015,13710.55,13742.75,13568.3,13584.55
NIFTYMIDCAP100,7/27/2015,13570.1,13570.1,13402.15,13411.55
NIFTYMIDCAP100,7/28/2015,13461.4,13470.3,13336.15,13349.65
NIFTYMIDCAP100,7/29/2015,13402.05,13473.95,13374.35,13457.35
NIFTYMIDCAP100,7/30/2015,13525.05,13613.8,13517.8,13568.15
NIFTYMIDCAP100,7/31/2015,13612.45,13759.85,13612.45,13728.65
NIFTYMIDCAP100,8/3/2015,13771.65,13895.8,13766.55,13831.8
NIFTYMIDCAP100,8/4/2015,13891.3,14046.35,13831.35,14029.85
NIFTYMIDCAP100,8/5/2015,14118.45,14215.6,14118.45,14149.85
NIFTYMIDCAP100,8/6/2015,14191,14203.85,14094.45,14137.4
NIFTYMIDCAP100,8/7/2015,14151.95,14197.3,14092.2,14114.95
NIFTYMIDCAP100,8/10/2015,14159.8,14237.6,14058.85,14100.75
NIFTYMIDCAP100,8/11/2015,14154.3,14165.8,13919.6,14007.75
NIFTYMIDCAP100,8/12/2015,13971.7,13971.7,13655.95,13684.9
NIFTYMIDCAP100,8/13/2015,13757.35,13859.45,13597.65,13636.95
NIFTYMIDCAP100,8/14/2015,13721.1,13931,13671.55,13917.1
NIFTYMIDCAP100,8/17/2015,13961.85,14005.8,13813.35,13977.35
NIFTYMIDCAP100,8/18/2015,14049.7,14106.35,13963.5,14048.75
NIFTYMIDCAP100,8/19/2015,14064.3,14145.8,14007.95,14076.7
NIFTYMIDCAP100,8/20/2015,14074.45,14113.65,13821.85,13831.75
NIFTYMIDCAP100,8/21/2015,13696.65,13762.4,13551.15,13749.15
NIFTYMIDCAP100,8/24/2015,13315.35,13315.35,12492.55,12543.15
NIFTYMIDCAP100,8/25/2015,12715.35,12842.7,12154.85,12790.9
NIFTYMIDCAP100,8/26/2015,12775.45,12966.4,12582.7,12756.1
NIFTYMIDCAP100,8/27/2015,12989.8,13123.5,12927.4,13105.3
NIFTYMIDCAP100,8/28/2015,13240.65,13311.45,13049.95,13134.3
NIFTYMIDCAP100,8/31/2015,13128.55,13201.2,13006.9,13059.1
NIFTYMIDCAP100,9/1/2015,12951.15,13064.3,12687.75,12787.1
NIFTYMIDCAP100,9/2/2015,12892.1,12926.95,12718.9,12735.2
NIFTYMIDCAP100,9/3/2015,12836.6,12925.4,12819,12876.8
NIFTYMIDCAP100,9/4/2015,12880.95,12880.95,12486.5,12591.8
NIFTYMIDCAP100,9/7/2015,12631.4,12658.65,12308.8,12319.1
NIFTYMIDCAP100,9/8/2015,12355.95,12464.35,12133.75,12397.9
NIFTYMIDCAP100,9/9/2015,12584.1,12697.8,12569.35,12648.5
NIFTYMIDCAP100,9/10/2015,12489.7,12705.05,12379.75,12670
NIFTYMIDCAP100,9/11/2015,12761.7,12832.05,12668.2,12709.2
NIFTYMIDCAP100,9/14/2015,12788.95,12890.8,12737.1,12884.7
NIFTYMIDCAP100,9/15/2015,12903.55,12949.4,12757.55,12785.15
NIFTYMIDCAP100,9/16/2015,12872.4,12874.3,12673.25,12695
NIFTYMIDCAP100,9/18/2015,12807.65,12901.45,12739.15,12757.15
NIFTYMIDCAP100,9/21/2015,12692.9,12847.45,12669.95,12831.45
NIFTYMIDCAP100,9/22/2015,12915.95,12927.7,12609.95,12655.15
NIFTYMIDCAP100,9/23/2015,12530.8,12762.2,12506.95,12735.4
NIFTYMIDCAP100,9/24/2015,12754.75,12811.35,12709.9,12760.65
NIFTYMIDCAP100,9/28/2015,12792.85,12851.7,12714.25,12727.25
NIFTYMIDCAP100,9/29/2015,12591.2,12813.05,12534.65,12741.05
NIFTYMIDCAP100,9/30/2015,12847.6,12993.25,12834.8,12984.5
NIFTYMIDCAP100,10/1/2015,13082.65,13100.7,12978.65,12998.7
NIFTYMIDCAP100,10/5/2015,13099.35,13291.1,13099.35,13272.1
NIFTYMIDCAP100,10/6/2015,13346.45,13376.75,13278.15,13335.1
NIFTYMIDCAP100,10/7/2015,13355.45,13395.35,13315.8,13352.2
NIFTYMIDCAP100,10/8/2015,13384.7,13384.7,13213.95,13266.15
NIFTYMIDCAP100,10/9/2015,13354.35,13394.4,13218.05,13255.5
NIFTYMIDCAP100,10/12/2015,13299,13318.15,13212.45,13243.4
NIFTYMIDCAP100,10/13/2015,13269.35,13274.75,13170.5,13245.4
NIFTYMIDCAP100,10/14/2015,13244.85,13285.55,13200.7,13225.9
NIFTYMIDCAP100,10/15/2015,13285.35,13304.85,13247.05,13266.3
NIFTYMIDCAP100,10/16/2015,13328.8,13337.25,13270.2,13332.1
NIFTYMIDCAP100,10/19/2015,13381,13450.05,13361.8,13439.7
NIFTYMIDCAP100,10/20/2015,13483.4,13533.7,13432.25,13486.55
NIFTYMIDCAP100,10/21/2015,13520.65,13558.45,13408.7,13464.55
NIFTYMIDCAP100,10/23/2015,13569.4,13570.15,13418.75,13428.2
NIFTYMIDCAP100,10/26/2015,13479,13479,13337.4,13363.45
NIFTYMIDCAP100,10/27/2015,13346.1,13382.3,13329.65,13373.55
NIFTYMIDCAP100,10/28/2015,13361.05,13392.7,13259.6,13317.4
NIFTYMIDCAP100,10/29/2015,13326.85,13337.5,13246.55,13262.45
NIFTYMIDCAP100,10/30/2015,13303,13362.85,13201.1,13238.5
NIFTYMIDCAP100,11/2/2015,13254.4,13256.65,13105.8,13206.55
NIFTYMIDCAP100,11/3/2015,13276.9,13286.4,13212.8,13263.8
NIFTYMIDCAP100,11/4/2015,13322.95,13351.7,13255.05,13270.55
NIFTYMIDCAP100,11/5/2015,13271.95,13271.95,13060,13076.35
NIFTYMIDCAP100,11/6/2015,13081.5,13114.9,12963.1,12995.7
NIFTYMIDCAP100,11/9/2015,12747.95,13111.9,12712.15,13073.8
NIFTYMIDCAP100,11/10/2015,13058.05,13091.35,12840.3,12851.25
NIFTYMIDCAP100,11/11/2015,12959.7,12996.85,12959.7,12991.45
NIFTYMIDCAP100,11/13/2015,12922.65,12931.05,12818.55,12885.95
NIFTYMIDCAP100,11/16/2015,12862.95,12917.3,12809.5,12883.85
NIFTYMIDCAP100,11/17/2015,12952.6,12985,12905.05,12959.55
NIFTYMIDCAP100,11/18/2015,12973.2,13013.35,12855,12877.3
NIFTYMIDCAP100,11/19/2015,12954.35,13010.95,12915.55,13003.75
NIFTYMIDCAP100,11/20/2015,13032.4,13142.95,13032.4,13089.9
NIFTYMIDCAP100,11/23/2015,13134.35,13167.3,13106.4,13116.1
NIFTYMIDCAP100,11/24/2015,13120.45,13174.85,13111.15,13128.6
NIFTYMIDCAP100,11/26/2015,13165.85,13206.2,13153.5,13180.9
NIFTYMIDCAP100,11/27/2015,13227.75,13271.15,13171.2,13228.25
NIFTYMIDCAP100,11/30/2015,13243.7,13294.1,13242.95,13248.7
NIFTYMIDCAP100,12/1/2015,13294.4,13366.5,13294.4,13357.5
NIFTYMIDCAP100,12/2/2015,13397.95,13400.55,13308.5,13359.7
NIFTYMIDCAP100,12/3/2015,13336.65,13364.25,13273.05,13287.4
NIFTYMIDCAP100,12/4/2015,13215.85,13276.8,13174.45,13190.9
NIFTYMIDCAP100,12/7/2015,13253.9,13273.65,13179.7,13183.05
NIFTYMIDCAP100,12/8/2015,13151.6,13213.55,13009.65,13022.65
NIFTYMIDCAP100,12/9/2015,13009.95,13021.65,12763.2,12792.85
NIFTYMIDCAP100,12/10/2015,12848.3,12912.35,12726.65,12904.8
NIFTYMIDCAP100,12/11/2015,12942.6,12980.95,12766.65,12807.6
NIFTYMIDCAP100,12/14/2015,12781.55,12909.25,12748.65,12867.65
NIFTYMIDCAP100,12/15/2015,12893.95,12945.1,12875.55,12940.65
NIFTYMIDCAP100,12/16/2015,13009.9,13082.5,12986.6,12994.25
NIFTYMIDCAP100,12/17/2015,13072.1,13228.8,13065.7,13220.85
NIFTYMIDCAP100,12/18/2015,13214.9,13276.7,13168.1,13177.9
NIFTYMIDCAP100,12/21/2015,13205.75,13289.3,13183.65,13279.7
NIFTYMIDCAP100,12/22/2015,13300.35,13334.6,13218.15,13228.15
NIFTYMIDCAP100,12/23/2015,13285.35,13317.55,13266.2,13282.55
NIFTYMIDCAP100,12/24/2015,13325.4,13349.55,13292.25,13337.35
NIFTYMIDCAP100,12/28/2015,13368.5,13381.85,13330.4,13345.25
NIFTYMIDCAP100,12/29/2015,13390.5,13404.9,13340,13373.5
NIFTYMIDCAP100,12/30/2015,13411.7,13422.65,13355.85,13365.6
NIFTYMIDCAP100,12/31/2015,13396.75,13411.6,13346.45,13396.7
NIFTYMIDCAP100,1/1/2016,13413.7,13543.45,13412.35,13540.45
NIFTYMIDCAP100,1/4/2016,13536.8,13631.45,13367.95,13429.4
NIFTYMIDCAP100,1/5/2016,13488.2,13553.75,13415,13546.2
NIFTYMIDCAP100,1/6/2016,13555.55,13638.25,13468,13513.2
NIFTYMIDCAP100,1/7/2016,13378,13378,13102.1,13130.3
NIFTYMIDCAP100,1/8/2016,13211.8,13324,13196.9,13288.7
NIFTYMIDCAP100,1/11/2016,13192.5,13268.45,13062.3,13183.5
NIFTYMIDCAP100,1/12/2016,13226.2,13272.55,13072.35,13087.7
NIFTYMIDCAP100,1/13/2016,13176,13218.75,12711.95,12993.9
NIFTYMIDCAP100,1/14/2016,12818.35,12968.4,12718.45,12838.25
NIFTYMIDCAP100,1/15/2016,12901.55,12926.4,12466.15,12480.6
NIFTYMIDCAP100,1/18/2016,12440.6,12462.45,12059.35,12075.5
NIFTYMIDCAP100,1/19/2016,12131.6,12283.7,12034.6,12248.75
NIFTYMIDCAP100,1/20/2016,12137.05,12137.05,11857.85,12027.25
NIFTYMIDCAP100,1/21/2016,12129,12213.3,11896.35,11967.1
NIFTYMIDCAP100,1/22/2016,12097.2,12244.35,12061,12221.45
NIFTYMIDCAP100,1/25/2016,12319.2,12370,12258.45,12267.4
NIFTYMIDCAP100,1/27/2016,12321.5,12371.35,12249.95,12320.65
NIFTYMIDCAP100,1/28/2016,12319.35,12365,12289.65,12302.85
NIFTYMIDCAP100,1/29/2016,12327.95,12483.7,12283.65,12469.1
NIFTYMIDCAP100,2/1/2016,12555.15,12565.3,12469.1,12526.1
NIFTYMIDCAP100,2/2/2016,12549.35,12593.7,12318.7,12347.85
NIFTYMIDCAP100,2/3/2016,12240.5,12288.95,12139.25,12175.95
NIFTYMIDCAP100,2/4/2016,12297.6,12310.2,12054.6,12154.5
NIFTYMIDCAP100,2/5/2016,12207.15,12407,12154.55,12382.8
NIFTYMIDCAP100,2/8/2016,12424.35,12517.4,12347.5,12363.4
NIFTYMIDCAP100,2/9/2016,12235.8,12314.3,12156.85,12174.2
NIFTYMIDCAP100,2/10/2016,12135.8,12157.55,11962.7,12035.6
NIFTYMIDCAP100,2/11/2016,12006.8,12006.8,11562.05,11593
NIFTYMIDCAP100,2/12/2016,11661.05,11661.05,11190.35,11485.8
NIFTYMIDCAP100,2/15/2016,11668.8,11943.6,11668.8,11916.3
NIFTYMIDCAP100,2/16/2016,11962.1,11976.45,11613.55,11622.5
NIFTYMIDCAP100,2/17/2016,11646.35,11759.75,11409.05,11732.5
NIFTYMIDCAP100,2/18/2016,11839.5,11923.3,11700.45,11825
NIFTYMIDCAP100,2/19/2016,11800.4,11866.3,11744.9,11823.35
NIFTYMIDCAP100,2/22/2016,11874.7,11927.3,11834.15,11894.65
NIFTYMIDCAP100,2/23/2016,11904.05,11904.05,11713.65,11733.4
NIFTYMIDCAP100,2/24/2016,11702.25,11727.4,11625.45,11650.05
NIFTYMIDCAP100,2/25/2016,11683.65,11683.65,11523.95,11538.45
NIFTYMIDCAP100,2/26/2016,11638.2,11653.65,11477.25,11518.2
NIFTYMIDCAP100,2/29/2016,11549.95,11643.85,11346.75,11558.7
NIFTYMIDCAP100,3/1/2016,11610.3,11869.25,11610.3,11855.95
NIFTYMIDCAP100,3/2/2016,11981.6,12177.35,11981.6,12101.25
NIFTYMIDCAP100,3/3/2016,12183.8,12213.2,12105.2,12204.85
NIFTYMIDCAP100,3/4/2016,12259.75,12339,12176.4,12314.15
NIFTYMIDCAP100,3/8/2016,12340.55,12428.95,12264.55,12325.3
NIFTYMIDCAP100,3/9/2016,12270.5,12360.3,12211.4,12353.8
NIFTYMIDCAP100,3/10/2016,12394.35,12417.05,12278.55,12307.4
NIFTYMIDCAP100,3/11/2016,12314.1,12396.5,12256.65,12300.35
NIFTYMIDCAP100,3/14/2016,12369.05,12406.85,12300.1,12345.25
NIFTYMIDCAP100,3/15/2016,12355.45,12358.6,12233.1,12251.6
NIFTYMIDCAP100,3/16/2016,12260.3,12267.15,12080.5,12206.4
NIFTYMIDCAP100,3/17/2016,12305.3,12361.2,12266.3,12290.15
NIFTYMIDCAP100,3/18/2016,12333.3,12416.15,12268.05,12405.55
NIFTYMIDCAP100,3/21/2016,12422.65,12573.75,12422.65,12565.9
NIFTYMIDCAP100,3/22/2016,12583.95,12650.7,12509.05,12595.65
NIFTYMIDCAP100,3/23/2016,12603.85,12652.35,12573.65,12636.75
NIFTYMIDCAP100,3/28/2016,12647.55,12650.5,12404.75,12438.7
NIFTYMIDCAP100,3/29/2016,12434.3,12462.85,12334.1,12401.05
NIFTYMIDCAP100,3/30/2016,12489.95,12660.6,12489.95,12650.55
NIFTYMIDCAP100,3/31/2016,12689.2,12770.2,12636.2,12752.6
NIFTYMIDCAP100,4/1/2016,12743.75,12818.45,12714.5,12791.95
NIFTYMIDCAP100,4/4/2016,12851.5,12869.85,12787.4,12849.9
NIFTYMIDCAP100,4/5/2016,12819.55,12838.15,12628.55,12647.1
NIFTYMIDCAP100,4/6/2016,12682.8,12771.2,12653.1,12761.8
NIFTYMIDCAP100,4/7/2016,12805.45,12827.85,12687.9,12705.75
NIFTYMIDCAP100,4/8/2016,12697,12800.4,12668.05,12793.1
NIFTYMIDCAP100,4/11/2016,12815.3,12913.6,12783.15,12905.15
NIFTYMIDCAP100,4/12/2016,12923.15,13020.3,12923.15,12995.8
NIFTYMIDCAP100,4/13/2016,13093.1,13185.65,13093.1,13135.3
NIFTYMIDCAP100,4/18/2016,13148.6,13285.2,13097.5,13278.5
NIFTYMIDCAP100,4/20/2016,13334.9,13408.45,13282.95,13335.55
NIFTYMIDCAP100,4/21/2016,13411.35,13416.35,13209.25,13246.5
NIFTYMIDCAP100,4/22/2016,13236.4,13290.5,13209.1,13245.85
NIFTYMIDCAP100,4/25/2016,13268.75,13278.55,13130.4,13167.25
NIFTYMIDCAP100,4/26/2016,13147.85,13289,13128.45,13278
NIFTYMIDCAP100,4/27/2016,13300.35,13376.3,13286.8,13305.55
NIFTYMIDCAP100,4/28/2016,13324.3,13348.85,13154.4,13163.45
NIFTYMIDCAP100,4/29/2016,13177.15,13229.4,13035.5,13195.3
NIFTYMIDCAP100,5/2/2016,13165.1,13277.8,13130.7,13271.3
NIFTYMIDCAP100,5/3/2016,13311.9,13381.75,13136.55,13156.05
NIFTYMIDCAP100,5/4/2016,13124.35,13161.95,12940.95,12964.3
NIFTYMIDCAP100,5/5/2016,12998.25,13033.7,12921.85,12965.45
NIFTYMIDCAP100,5/6/2016,12955.75,13016.75,12917.3,13001.85
NIFTYMIDCAP100,5/9/2016,13062.05,13158.15,13062.05,13144.95
NIFTYMIDCAP100,5/10/2016,13163.4,13163.4,13094.55,13108.65
NIFTYMIDCAP100,5/11/2016,12974.05,13153.45,12950.75,13095.9
NIFTYMIDCAP100,5/12/2016,13127.4,13193.4,13114.65,13181.9
NIFTYMIDCAP100,5/13/2016,13171.05,13223.15,13110,13130.8
NIFTYMIDCAP100,5/16/2016,13168.2,13168.2,13070.85,13140.7
NIFTYMIDCAP100,5/17/2016,13203.05,13222.8,13134.1,13151.3
NIFTYMIDCAP100,5/18/2016,13120.5,13212.75,13102.25,13198.5
NIFTYMIDCAP100,5/19/2016,13210.3,13244.05,13017.75,13039
